animal_id,sex,age,date,svl,tail-length,body-mass,feeding,,,,
83/8A,male,3.7,5/18/09,15.3,21.4,155,high,,,,
83/8A,male,7.7,5/17/13,22.7,31,455,high,,,,
83/8A,male,9.7,5/17/15,26.7,35.6,830,high,,,,
83/0A,male,NA,3/20/00,25,32,675,high,,,,
83/0A,male,NA,5/9/01,27.4,34.8,950,high,,,,
83/0A,male,NA,5/15/02,30.1,36.5,1041,high,,,,
83/0A,male,NA,5/15/03,31.2,38,1300,high,,,,
83/0C,male,NA,5/18/16,29,38.9,1005,high,,,,
83/0C,male,NA,5/14/17,32.5,41.9,1345,high,,,,
83/0C,male,NA,5/18/19,37.5,47.5,2375,high,,,,
84C,male,NA,5/9/01,26.7,37,890,high,,,,
84C,male,NA,5/16/02,29.3,40,1010,high,,,,
84C,male,NA,5/17/03,31.5,43.5,1370,high,,,,
84C,male,NA,5/13/04,34.5,45.3,1737,high,,,,
84C,male,NA,5/15/05,37.5,46.4,2161,high,,,,
84C,male,NA,5/18/09,42,51.5,3308,high,,,,
84C,male,NA,5/14/10,42.2,50.8,2945,high,,,,
84D,female,NA,6/30/02,26.2,34,630,high,,,,
84E,female,NA,5/17/19,25.1,32,605,high,,,,
84/7B,female,1.7,5/16/08,13.3,19,113,high,,,,
84/7B,female,3.7,5/14/10,16.1,22.3,170,high,,,,
84/7B,female,6.7,5/21/13,20.3,28,340,high,,,,
84/7B,female,8.7,5/19/15,22.6,30.2,438,high,,,,
84/7B,female,NA,5/19/16,23.6,32,465,high,,,,
84/7B,female,10.7,5/17/17,23.5,31.8,536,high,,,,
84/7B,female,12.7,5/18/19,26.5,34.2,NA,high,,,,
84/8A,male,2.7,5/19/09,13.4,18.6,129,high,,,,
84/8A,male,6.7,5/16/13,21.3,30.2,390,high,,,,
84/8A,male,8.7,5/22/15,26.2,35.1,750,high,,,,
84/8A,male,9.7,5/19/16,28.8,38.3,950,high,,,,
84/8A,male,10.7,5/14/17,31.7,41.2,1466,high,,,,
84/8A,male,11.7,6/4/18,34.8,45.4,2050,high,,,,
84/8A,male,11.9,9/3/18,36.2,44.4,2220,high,,,,
84/9A,male,3.7,5/19/09,16.5,23.7,200,high,,,,
84/9A,male,4.7,5/12/10,19,26.1,220,high,,,,
84/9A,male,6.6,4/20/12,22.8,32.2,NA,high,,,,
84/9A,male,7.7,5/17/13,NA,NA,740,high,,,,
84/9A,male,9.7,5/17/15,31.5,41,1225,high,,,,
84/9A,male,10.7,5/19/16,33.5,44.5,1490,high,,,,
84/9A,male,12.9,9/2/18,41,48.5,3200,high,,,,
84/9A,male,13.7,5/16/19,42.1,51,3480,high,,,,
84/9B,female,3.7,5/18/09,15.5,21.5,155,high,,,,
84/0B,female,NA,6/22/01,23.5,31.5,NA,high,,,,
85B,female,NA,3/24/92,27.62,37.15,787,high,,,,
85B,female,NA,3/21/96,29.5,39.5,965,high,,,,
85B,female,NA,3/23/00,30.6,40,933,high,,,,
85B,female,NA,6/26/01,31.1,41.7,NA,high,,,,
85B,female,NA,5/17/02,31,40.6,880,high,,,,
85C,male,NA,6/30/01,21,28.8,NA,high,,,,
85C,male,NA,5/16/02,20.7,28.8,418,high,,,,
85C,male,NA,5/16/04,22.7,31.6,480,high,,,,
85C,male,NA,5/12/08,28.5,36.5,1036,high,,,,
85C,male,NA,5/19/09,30.5,40.7,1245,high,,,,
85C,male,NA,5/13/10,32.5,42.2,1338,high,,,,
85C,male,NA,5/17/13,37.2,45.4,2041,high,,,,
85C,male,NA,9/3/18,40,49,3620,high,,,,
85D,female,NA,5/17/19,22,30.3,438,high,,,,
85/6A,female,0.7,5/19/09,11,15.1,45,high,,,,
85/6A,female,1.7,5/14/10,12.5,16.8,57,high,,,,
85/6A,female,2.7,5/16/11,13.2,18.4,90,high,,,,
85/6A,female,4.7,5/17/13,17.5,24,198,high,,,,
85/7A,male,2.7,5/19/09,14.8,20.7,73,high,,,,
85/7A,male,3.7,5/14/10,16.5,23,167,high,,,,
85/7A,male,4.7,5/16/11,17.6,24.6,214,high,,,,
85/7A,male,6.7,5/16/13,21.6,29,380,high,,,,
85/7B,female,5.7,5/19/09,18.8,27,276,high,,,,
85/7B,female,7.7,5/17/11,22.6,32,405,high,,,,
85/7B,female,11.7,5/17/15,26.8,36.8,721,high,,,,
85/7B,female,12.7,5/18/16,27,37.2,782,high,,,,
85/7B,female,12.9,9/2/16,27.1,37.3,715,high,,,,
85/7B,female,15.7,5/18/19,29.1,38,975,high,,,,
85/0A,female,4.5,3/23/00,17.3,24,224,high,,,,
85/0A,female,5.8,6/23/01,18.4,26.3,NA,high,,,,
85/0A,female,6.7,5/15/02,19.1,26.5,330,high,,,,
85/0A,female,7.7,5/15/03,20.3,28.1,377,high,,,,
85/0A,female,8.7,5/12/04,22.4,30.3,447,high,,,,
85/0A,female,9.7,5/13/05,24.2,32.2,567,high,,,,
85/0A,female,12.7,3/28/08,26.8,35.5,1065,high,,,,
85/0A,female,13.7,5/18/09,28.5,36.4,963,high,,,,
85/0A,female,14.7,5/13/10,29.5,37.6,1040,high,,,,
85/0A,female,15.7,5/16/11,30.6,37.4,1125,high,,,,
85/0A,female,17.7,5/16/13,31.2,37.9,1215,high,,,,
85/0A,female,19.7,5/17/15,31.6,37.7,1160,high,,,,
85/0A,female,20.7,5/19/16,31.2,38.1,1180,high,,,,
85/0A,female,21.7,5/16/17,32.1,38.8,1400,high,,,,
85/0A,female,23.7,5/18/19,32.8,38.1,1565,high,,,,
85/0B,female,9.7,5/14/01,25,33,625,high,,,,
85/0B,female,12.7,5/12/04,28.5,36.2,800,high,,,,
85/0B,female,17.7,5/18/09,NA,NA,NA,high,,,,
86B,female,NA,3/20/94,26.5,35.9,730,high,,,,
86B,female,NA,3/19/95,27.2,36,735,high,,,,
86B,female,NA,3/10/98,27.8,37.4,870,high,,,,
86B,female,NA,3/20/00,29.5,38.5,1100,high,,,,
86B,female,NA,5/10/01,30.5,39.2,1185,high,,,,
86B,female,NA,5/16/02,30.5,39.6,1119,high,,,,
86B,female,NA,5/15/03,31.5,40.2,1372,high,,,,
86B,female,NA,5/12/04,32.2,40.4,1231,high,,,,
86D,female,NA,5/17/19,23.1,NA,495,high,,,,
86/0A,female,NA,3/11/98,26.9,36,770,high,,,,
86/0A,female,NA,3/20/00,27.5,36,840,high,,,,
86/0A,female,NA,5/14/01,28.1,36.8,885,high,,,,
86/0A,female,NA,7/9/01,29.5,37.5,NA,high,,,,
87C,female,6.8,5/16/02,20.1,29,372,high,,,,
87C,female,7.7,5/19/03,23.2,31.1,523,high,,,,
87C,female,8.7,5/11/04,24.5,32.5,558,high,,,,
87C,female,9.7,5/15/05,25,33.4,600,high,,,,
87D,male,NA,7/4/02,26,34.5,475,high,,,,
87/0A,male,NA,3/23/00,26.6,35,726,high,,,,
87/0A,male,NA,6/27/02,27.3,36.3,830,high,,,,
87/0A,male,NA,5/19/03,28,36.3,835,high,,,,
87/0A,male,NA,5/12/08,29.2,37.5,880,high,,,,
87/0A,male,NA,4/2/10,29.5,37.6,1020,high,,,,
87/0B,female,NA,6/22/01,26.3,34.4,NA,high,,,,
87/12A,male,5.7,5/18/09,19,25.3,236,high,,,,
87/12A,male,11.7,5/17/15,25,34.5,572,high,,,,
87/12A,male,12.7,5/19/16,26.8,35.6,745,high,,,,
87/12A,male,12.8,6/25/16,27.7,36,715,high,,,,
87/12A,male,12.9,9/2/16,27.5,35.6,700,high,,,,
87/12A,male,13.7,5/17/17,28,36.8,780,high,,,,
87/12A,male,14.7,6/1/18,29.5,38.1,990,high,,,,
87/12A,male,14.9,9/2/18,30,38.9,1020,high,,,,
88D,female,0.7,5/16/02,11.8,16.4,63,high,,,,
88E,male,NA,5/20/16,20.9,29,345,high,,,,
88F,male,NA,5/19/16,25.6,NA,690,high,,,,
88F,male,NA,5/14/17,27,NA,735,high,,,,
88F,male,NA,5/17/19,32,NA,1367,high,,,,
88G,female,NA,5/17/19,19.3,25.5,250,high,,,,
88/20A,male,4.7,5/18/09,17.9,25,250,high,,,,
88/20A,male,5.7,5/12/10,20.1,28.5,357,high,,,,
88/20A,male,6.7,5/19/11,23.5,32,477,high,,,,
88/30A,male,NA,3/23/00,35,44.7,1555,high,,,,
88/30A,male,NA,5/16/04,34.7,44.5,1240,high,,,,
88/40A,male,1.7,5/13/10,13,18,94,high,,,,
88/40A,male,4.7,5/18/13,17,22.8,190,high,,,,
88/40A,male,7.7,5/19/16,20.2,27.3,325,high,,,,
88/40A,male,10.7,5/18/19,25.1,32.4,625,high,,,,
88/50B,female,5.7,5/15/10,19.1,27.6,283,high,,,,
88/50B,female,8.7,5/18/13,23.3,33.6,540,high,,,,
89B,female,NA,3/20/94,30.7,39.6,955,high,,,,
89B,female,NA,3/11/98,31.5,40,1050,high,,,,
89B,female,NA,3/20/00,32,40.8,1315,high,,,,
89B,female,NA,5/10/01,31.2,40.8,1230,high,,,,
89C,male,NA,6/30/01,24.8,33,NA,high,,,,
89C,male,NA,7/10/02,24.5,32.5,290,high,,,,
89D,female,2.7,5/18/19,14.4,19.6,120,high,,,,
89/0B,female,NA,6/22/01,22.2,30,NA,high,,,,
90C,male,8.5,3/21/90,23.81,31.12,465,high,,,,
90C,male,18.5,3/20/00,28.5,NA,1040,high,,,,
90C,male,19.7,5/10/01,31.1,NA,1097,high,,,,
90C,male,20.7,5/15/02,32.5,NA,1520,high,,,,
90C,male,21.7,5/12/04,34.3,NA,1660,high,,,,
90D,male,5.7,6/30/01,18.6,26,NA,high,,,,
90D,male,6.7,5/17/02,19.3,26.1,268,high,,,,
90E,male,NA,7/5/01,23.9,31.2,NA,high,,,,
90E,male,NA,6/30/02,24.5,31.5,490,high,,,,
90E,male,NA,5/16/08,26.8,34,692,high,,,,
90E,male,NA,5/19/16,32.2,38.1,1150,high,,,,
90E,male,NA,5/17/17,32.3,38.2,1130,high,,,,
90F,female,NA,7/9/01,27.2,36.9,NA,high,,,,
90H,female,NA,5/16/11,34.2,NA,1680,high,,,,
90H,female,NA,5/16/13,35.5,NA,1452,high,,,,
90H,female,NA,5/18/15,35.5,NA,1755,high,,,,
90H,female,NA,5/19/16,34.6,NA,1680,high,,,,
90H,female,NA,5/17/17,35,NA,1640,high,,,,
90/0D,male,NA,5/13/01,37.7,45.7,2100,high,,,,
90/0D,male,NA,6/30/02,38,45.7,1990,high,,,,
90/0D,male,NA,5/15/03,37.9,45.9,1820,high,,,,
90/0D,male,NA,5/14/05,37.1,46,1773,high,,,,
91E,female,4.7,5/16/19,17,23.5,197,high,,,,
91/6B,female,4.7,5/18/09,17.2,24.4,205,high,,,,
91/6B,female,8.7,5/16/13,22.3,32.1,425,high,,,,
91/6B,female,10.7,5/17/15,24,34.3,540,high,,,,
91/6B,female,11.7,5/19/16,25,34.5,605,high,,,,
91/6B,female,12.7,5/14/17,26,35.6,725,high,,,,
91/6B,female,14.7,5/18/19,27.1,36.9,805,high,,,,
91/7A,male,1.7,5/11/08,12.2,15.9,55,high,,,,
91/7A,male,3.7,5/12/10,15.1,20.2,142,high,,,,
91/7A,male,4.7,5/16/11,17.4,23.4,185,high,,,,
91/7A,male,6.7,5/17/13,22.3,29.5,400,high,,,,
91/7A,male,8.7,5/17/15,26.5,35.1,722,high,,,,
91/7A,male,9.7,5/19/16,28.5,37.4,888,high,,,,
91/7A,male,9.8,6/23/16,29.6,37.7,895,high,,,,
91/7A,male,9.9,9/2/16,29,37.3,945,high,,,,
91/7A,male,10.7,5/14/17,30.2,38.9,1135,high,,,,
91/7A,male,11.9,9/2/18,33,41.2,1530,high,,,,
91/8A,female,2.7,5/11/08,14.6,20.8,122,high,,,,
91/8A,female,4.7,5/13/10,18,25.8,235,high,,,,
91/8A,female,5.7,5/16/11,20.5,29.2,355,high,,,,
91/8A,female,7.7,5/17/13,25.3,35.2,684,high,,,,
91/8A,female,9.7,5/17/15,28.2,37.9,925,high,,,,
91/8A,female,10.7,5/19/16,29.5,38.4,1060,high,,,,
91/8A,female,11.7,5/16/17,30,39.8,1080,high,,,,
91/8A,female,13.7,5/17/19,32,41.2,1470,high,,,,
91/8B,female,3.7,5/18/09,16,23.2,172,high,,,,
91/9A,female,2.7,5/11/08,14.2,19.2,85,high,,,,
91/9A,female,5.7,5/16/11,18.7,25.8,220,high,,,,
91/9A,female,7.7,5/17/13,22.1,30,425,high,,,,
91/9A,female,9.7,5/18/15,24,32.2,483,high,,,,
91/9A,female,10.7,5/19/16,25,32.8,630,high,,,,
91/9A,female,11.7,5/14/17,25.2,33.1,575,high,,,,
91/9A,female,12.9,9/2/18,26.5,33.9,650,high,,,,
91/0A,female,4.5,3/23/00,16.5,22.8,215,high,,,,
91/0A,female,7.7,5/15/03,22,29.2,435,high,,,,
91/0A,female,8.7,5/13/04,23.4,30.5,447,high,,,,
91/0A,female,9.7,5/14/05,24.5,32.1,618,high,,,,
91/0A,female,12.7,5/11/08,27.5,34.3,857,high,,,,
91/0A,female,13.7,5/18/09,29.5,36.8,1151,high,,,,
91/0A,female,14.5,4/1/10,28.6,NA,1115,high,,,,
91/0A,female,14.7,5/13/10,30.2,NA,1077,high,,,,
91/0A,female,15.7,5/17/11,30.6,NA,1065,high,,,,
91/0A,female,17.7,5/17/13,31,NA,1085,high,,,,
91/0A,female,20.9,9/2/16,30,NA,950,high,,,,
91/0B,male,NA,5/14/01,29.2,37.7,935,high,,,,
91/0B,male,NA,5/12/04,31.7,38.2,990,high,,,,
91/0B,male,NA,5/21/13,33,39.5,1115,high,,,,
91/0B,male,NA,5/20/16,32,39.5,1105,high,,,,
92D,female,NA,5/17/19,27,34.8,618,high,,,,
92/9A,male,2.7,5/16/08,13.9,18.1,83,high,,,,
92/9A,male,10.7,5/20/16,22.5,29.5,398,high,,,,
92/9A,male,11.7,5/17/17,23.1,30.2,469,high,,,,
92/9B,female,3.7,5/20/16,16.3,23.2,210,high,,,,
92/9B,female,5.7,5/18/19,19.7,28,325,high,,,,
92/0A,male,5.5,3/23/00,19.3,27,351,high,,,,
92/0A,male,6.7,5/12/01,20.4,28.2,385,high,,,,
92/0A,male,8.7,5/19/03,25.1,33,680,high,,,,
92/0A,male,10.7,5/15/05,26.2,34.2,667,high,,,,
92/0A,male,18.7,5/21/13,30.5,37.1,900,high,,,,
92/0A,male,20.7,5/22/15,31,37.6,890,high,,,,
93A,male,NA,3/19/86,33.02,41.91,1610,high,,,,
93A,male,NA,3/19/88,36.83,47.31,2290,high,,,,
93A,male,NA,5/9/01,33.5,43,1620,high,,,,
93A,male,NA,5/20/02,34,44.2,1501,high,,,,
93A,male,NA,5/15/03,34,43.8,1371,high,,,,
93A,male,NA,5/12/04,33,45,1517,high,,,,
93/7A,male,5.7,5/19/09,19.4,26.8,245,high,,,,
93/7A,male,7.7,5/16/11,24.1,32.8,540,high,,,,
93/7A,male,9.7,5/18/13,27.6,37.7,820,high,,,,
93/7A,male,12.7,5/18/16,32.8,43.2,1500,high,,,,
93/7A,male,12.9,9/2/16,33.1,43.9,1505,high,,,,
93/7A,male,13.7,5/14/17,34.4,43.6,1595,high,,,,
93/7B,male,3.7,5/12/10,15.9,21.6,145,high,,,,
93/7B,male,6.7,5/17/13,22,31.1,445,high,,,,
93/7B,male,8.7,5/17/15,25.1,34.9,646,high,,,,
93/7B,male,9.7,5/19/16,27.5,37.2,842,high,,,,
93/7B,male,10.7,5/14/17,29.2,39.5,510,high,,,,
93/8A,female,NA,5/19/09,22.1,31.4,503,high,,,,
93/8A,female,NA,5/22/15,27,36.1,734,high,,,,
93/8A,female,NA,5/19/16,27.4,36.1,680,high,,,,
93/8B,male,NA,5/12/10,23,32,495,high,,,,
93/8B,male,NA,5/16/11,24.3,33.4,638,high,,,,
93/8B,male,NA,5/16/13,27,37.1,847,high,,,,
93/8B,male,NA,5/19/15,30,39.6,982,high,,,,
93/8B,male,NA,5/14/17,32.5,41.7,1370,high,,,,
93/8B,male,NA,9/2/18,34.2,42.8,1660,high,,,,
93/9A,male,2.7,5/19/09,13.9,18.7,115,high,,,,
93/9A,male,8.7,5/18/15,23.5,33.1,540,high,,,,
93/9A,male,12.7,5/16/19,32,40.8,1362,high,,,,
93/0A,female,5.5,3/23/00,18.2,25,265,high,,,,
93/0A,female,6.8,6/26/01,20.6,28.5,NA,high,,,,
93/0A,female,7.7,5/16/02,21,28.5,360,high,,,,
93/0A,female,8.7,5/14/03,22.5,30.4,483,high,,,,
93/0A,female,9.7,5/16/04,21.1,30.1,373,high,,,,
93/0A,female,20.7,5/19/15,27.1,35.7,688,high,,,,
93/0A,female,21.7,5/20/16,27,36.1,568,high,,,,
93/0B,female,NA,6/23/01,26.7,NA,NA,high,,,,
93/0B,female,NA,6/17/02,27,NA,715,high,,,,
93/0B,female,NA,5/12/04,27.5,NA,485,high,,,,
94A,female,7.5,3/23/90,22.54,30.48,410,high,,,,
94A,female,11.5,3/19/94,25.6,33.5,655,high,,,,
94A,female,13.5,3/22/96,26.5,35.6,750,high,,,,
94A,female,15.5,3/10/98,27.8,36.5,815,high,,,,
94A,female,17.5,3/20/00,30,37.7,1105,high,,,,
94A,female,18.7,5/10/01,30,38.5,1120,high,,,,
94A,female,18.8,7/3/01,31.5,NA,NA,high,,,,
94A,female,19.7,5/15/02,30.2,39.4,1237,high,,,,
94A,female,19.8,7/3/02,30.2,NA,NA,high,,,,
94A,female,20.7,5/15/03,31.5,39.8,1295,high,,,,
94A,female,21.7,5/11/04,NA,NA,NA,high,,,,
94C,female,8.5,3/22/96,23.2,32.4,443,high,,,,
94C,female,10.5,3/11/98,27.2,35.6,750,high,,,,
94C,female,12.5,3/19/00,29,38.3,1030,high,,,,
94C,female,13.7,5/10/01,29.5,39.2,1040,high,,,,
94C,female,14.7,5/15/02,31,40,1283,high,,,,
94C,female,14.8,7/5/02,31,NA,NA,high,,,,
94C,female,15.7,5/15/03,31.1,40.6,1320,high,,,,
94C,female,16.7,5/12/04,31.7,40.8,1263,high,,,,
94C,female,17.7,5/13/05,32,40,1290,high,,,,
94C,female,20.5,3/28/08,32.2,40.2,1490,high,,,,
94C,female,21.7,5/19/09,33,41,1558,high,,,,
94C,female,22.7,5/14/10,33.7,41.7,1452,high,,,,
94C,female,23.7,5/16/11,33.6,41.9,1508,high,,,,
94C,female,25.7,5/18/13,33.5,41.1,1483,high,,,,
94C,female,27.7,5/17/15,33.8,41.3,1435,high,,,,
94C,female,28.7,5/19/16,33.4,41.2,1394,high,,,,
94E,female,NA,5/17/19,23.6,31.5,530,high,,,,
94/7A,female,NA,4/1/10,20.6,29.1,375,high,,,,
94/0B,female,NA,6/26/01,23.3,30.4,NA,high,,,,
94/0B,female,NA,5/17/02,22.8,30.7,391,high,,,,
95B,female,5.5,3/20/94,18.5,26,278,high,,,,
95B,female,6.5,3/19/95,19.5,26.4,290,high,,,,
95B,female,11.5,3/20/00,25,35,740,high,,,,
95B,female,12.7,5/10/01,27.5,37.2,925,high,,,,
95B,female,13.7,5/15/02,28.6,38,1020,high,,,,
95B,female,14.7,5/14/03,28.5,38.3,1052,high,,,,
95B,female,15.7,5/11/04,30,38.4,940,high,,,,
95B,female,16.7,5/13/05,30,38.7,1086,high,,,,
95B,female,19.7,5/11/08,31,39.7,1227,high,,,,
95B,female,20.7,5/18/09,30.8,39.3,1133,high,,,,
95B,female,21.7,5/13/10,31.5,39.6,990,high,,,,
95B,female,22.7,5/19/11,31.7,39.5,1127,high,,,,
95B,female,26.7,5/22/15,31.5,39,1178,high,,,,
95B,female,27.7,5/22/16,31.4,40.2,1297,high,,,,
95B,female,30.7,5/18/19,31.5,39.3,870,high,,,,
95C,male,NA,5/10/01,33,42,1540,high,,,,
95C,male,NA,5/15/02,36,44.2,1877,high,,,,
95C,male,NA,5/15/03,38.5,47,2500,high,,,,
95/6A,male,NA,5/12/10,19.7,27.8,300,high,,,,
95/6A,male,NA,5/18/13,25.2,34.4,650,high,,,,
95/6A,male,NA,5/19/15,26.8,35.6,755,high,,,,
95/6A,male,NA,5/19/16,27.5,35.9,777,high,,,,
95/6A,male,NA,5/16/17,27.5,36.1,860,high,,,,
95/6A,male,NA,5/17/19,31,39.4,1190,high,,,,
95/7A,female,5.7,5/13/10,18.3,25.1,210,high,,,,
95/7A,female,6.7,5/16/11,20,28,330,high,,,,
95/7A,female,8.7,5/17/13,25.5,33.9,560,high,,,,
95/7A,female,10.7,5/22/15,26.5,33.9,740,high,,,,
95/8B,female,2.7,5/13/10,15.5,22.3,144,high,,,,
95/9A,male,2.7,5/13/10,16.3,21.5,165,high,,,,
95/9A,male,3.7,5/19/11,17,23.8,191,high,,,,
95/9A,male,5.7,5/17/13,20,27,1320,high,,,,
95/9A,male,7.7,5/17/15,22.2,29.6,440,high,,,,
95/9A,male,8.7,5/20/16,24,31.9,520,high,,,,
95/9A,male,9.7,5/14/17,25,33.5,645,high,,,,
95/9A,male,10.9,9/3/18,27.8,36,920,high,,,,
95/9B,female,NA,5/13/10,27,35.4,817,high,,,,
95/9B,female,NA,5/19/11,27,35.7,630,high,,,,
95/9B,female,NA,5/20/16,27.5,36,627,high,,,,
96D,female,0.8,7/8/01,10.7,15.4,NA,high,,,,
96E,female,0.9,9/3/18,10.7,NA,56,high,,,,
97D,female,NA,7/7/01,23.6,NA,NA,high,,,,
97E,female,NA,5/17/19,22.2,31.1,415,high,,,,
97F,female,NA,5/17/19,21.4,29.4,370,high,,,,
98A,female,NA,3/19/86,35.56,45.09,2008,high,,,,
98A,female,NA,3/20/88,34.93,39.69,1685,high,,,,
98A,female,NA,3/20/90,36.2,NA,NA,high,,,,
98A,female,NA,3/20/92,36.83,NA,1990,high,,,,
98A,female,NA,3/12/93,37.1,NA,2183,high,,,,
98A,female,NA,3/19/94,37.5,NA,1840,high,,,,
98A,female,NA,3/18/95,38,NA,2130,high,,,,
98A,female,NA,3/22/96,38,NA,1835,high,,,,
98A,female,NA,3/10/98,37.6,NA,2070,high,,,,
98A,female,NA,3/20/00,37,NA,NA,high,,,,
98A,female,NA,5/10/01,37.5,NA,2090,high,,,,
98A,female,NA,7/3/01,37.5,NA,NA,high,,,,
98A,female,NA,5/15/02,38.7,NA,2045,high,,,,
98A,female,NA,6/29/02,38.7,NA,NA,high,,,,
98A,female,NA,5/14/03,38.1,NA,2143,high,,,,
98D,female,NA,7/7/01,25.8,34.6,NA,high,,,,
98E,female,NA,5/18/19,25.1,34.2,690,high,,,,
98/0A,female,2.7,5/16/02,15.1,21.4,137,high,,,,
98/0A,female,8.7,5/11/08,24.3,32,493,high,,,,
98/0A,female,10.7,5/14/10,24.5,32.8,575,high,,,,
98/0A,female,11.7,5/16/11,25.6,33.4,650,high,,,,
98/0A,female,13.7,5/17/13,27.1,34.4,746,high,,,,
98/0A,female,15.7,5/22/15,28,36.3,915,high,,,,
98/0A,female,16.7,5/19/16,28.3,36.3,885,high,,,,
98/0A,female,19.7,5/18/19,28.8,36.6,965,high,,,,
98/0B,male,NA,5/16/13,21,28.6,337,high,,,,
98/0B,male,NA,5/17/15,24,33.8,600,high,,,,
98/0B,male,NA,5/19/16,27,35.7,733,high,,,,
98/0B,male,NA,9/8/16,27,36.7,725,high,,,,
98/0B,male,NA,5/14/17,27.8,37.5,863,high,,,,
98/0B,male,NA,9/3/18,31.3,42.3,1380,high,,,,
99B,female,NA,3/20/94,27,35.5,845,high,,,,
99B,female,NA,3/19/95,28.2,35.6,829,high,,,,
99B,female,NA,3/22/96,28,36.2,830,high,,,,
99B,female,NA,3/11/98,28.5,36,800,high,,,,
99B,female,NA,5/10/01,28.5,37,930,high,,,,
99B,female,NA,5/17/02,28.8,37,885,high,,,,
99C,male,NA,7/7/01,24.8,32.2,NA,high,,,,
99C,male,NA,5/16/02,25.9,35,675,high,,,,
99C,male,NA,5/13/04,24.1,32,484,high,,,,
99D,male,NA,6/23/16,21.5,28.9,370,high,,,,
99D,male,NA,5/14/17,22.8,31,460,high,,,,
99/0A,female,0.7,5/16/02,9.6,13.7,37,high,,,,
99/0A,female,11.7,5/21/13,27.3,36.4,535,high,,,,
100B,male,7.5,3/23/92,22.54,29.85,405,high,,,,
100B,male,9.5,3/19/94,26,33.8,627,high,,,,
100B,male,10.5,3/19/95,26.8,34.8,640,high,,,,
100B,male,13.5,3/10/98,31.5,40.7,1370,high,,,,
100B,male,15.5,3/19/00,37,45.8,2085,high,,,,
100B,male,16.7,5/10/01,38.5,48.1,2590,high,,,,
100B,male,17.7,5/16/02,41.5,49.1,2825,high,,,,
100C,female,NA,3/19/95,27.5,35.8,808,high,,,,
100C,female,NA,3/10/98,28.1,35.9,990,high,,,,
100C,female,NA,3/20/00,28,37.5,1185,high,,,,
100C,female,NA,5/10/01,29,37.4,930,high,,,,
100C,female,NA,5/16/02,30,37.4,1104,high,,,,
100C,female,NA,6/26/02,30,NA,NA,high,,,,
100C,female,NA,5/19/03,31.2,37.6,1124,high,,,,
100C,female,NA,5/12/04,30.7,37.7,1027,high,,,,
100C,female,NA,5/13/05,30,37.6,1030,high,,,,
100C,female,NA,5/11/08,30.2,36.6,980,high,,,,
100C,female,NA,5/18/09,31.2,37.1,1056,high,,,,
100C,female,NA,5/14/10,31,37,875,high,,,,
100C,female,NA,5/17/13,30.2,36.7,689,high,,,,
101D,female,11.5,3/21/96,28.5,37.2,885,high,,,,
101D,female,13.5,3/11/98,29.5,37.3,930,high,,,,
101D,female,15.5,3/23/00,29,37,1074,high,,,,
101D,female,16.7,5/14/01,29,38,875,high,,,,
101D,female,23.7,5/16/08,31.2,39.1,1008,high,,,,
101D,female,25.7,5/14/10,31,39.7,845,high,,,,
101D,female,26.7,5/17/11,31.6,40,842,high,,,,
101/6A,female,5.7,5/19/15,18.5,26.3,260,high,,,,
101/6A,female,9.7,5/23/19,25.1,34.2,675,high,,,,
101/8A,female,NA,5/22/15,24.5,35,660,high,,,,
101/8A,female,NA,5/18/05,26.2,35.5,705,high,,,,
101/8A,female,NA,5/17/19,27.6,36.7,792,high,,,,
101/9A,female,NA,5/22/15,25.9,35.6,588,high,,,,
101/9A,female,NA,5/19/16,26,34.9,554,high,,,,
101/9A,female,NA,5/17/17,25.5,35.2,510,high,,,,
101/9A,female,NA,9/2/18,25.5,34.8,505,high,,,,
101/0A,male,NA,3/20/94,30.7,40.5,1165,high,,,,
101/0A,male,NA,3/11/98,32.5,41.6,1450,high,,,,
101/0A,male,NA,3/23/00,34,42.8,1565,high,,,,
101/0A,male,NA,5/10/01,34.2,43.5,1685,high,,,,
101/0A,male,NA,5/15/02,35.3,44.1,1780,high,,,,
101/0A,male,NA,5/14/03,36,45,2088,high,,,,
101/0A,male,NA,5/11/04,37.5,45,2478,high,,,,
101/0B,female,NA,3/19/95,25.8,33.5,670,high,,,,
101/0B,female,NA,3/22/96,26.2,34.1,655,high,,,,
101/0B,female,NA,3/23/00,27.5,35.5,871,high,,,,
101/0B,female,NA,6/22/01,28.5,35.6,NA,high,,,,
101/0B,female,NA,6/25/02,29.1,36.3,935,high,,,,
101/0B,female,NA,5/19/03,28.5,36.1,945,high,,,,
101/0B,female,NA,5/15/04,29,36.9,727,high,,,,
101/0B,female,NA,5/14/05,28.2,36.9,800,high,,,,
102A,male,NA,3/19/86,23.18,31.12,580,high,,,,
102A,male,NA,3/11/98,24.5,32,610,high,,,,
102A,male,NA,6/22/01,29.7,38.2,NA,high,,,,
102C,female,NA,3/21/96,28.6,37.4,840,high,,,,
102C,female,NA,5/16/02,29.5,38.2,650,high,,,,
102C,female,NA,5/17/03,29.5,38.3,895,high,,,,
102C,female,NA,5/14/05,30.2,38.5,1017,high,,,,
102C,female,NA,5/21/13,30.5,39.6,1037,high,,,,
102C,female,NA,5/23/19,29.6,39.4,895,high,,,,
102D,male,NA,5/18/19,28,36.6,910,high,,,,
